            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2460996.218750000, A.D. 2025-Nov-16 17:15:00.0000,  8.205450120617880E-01,  1.450105778345187E+04,  6.727513261767427E+01,  1.340118141931368E+02,  2.895582924823370E+02,  2.460995670634246E+06,  1.574799590554808E-03,  7.457810096072451E+01,  1.580570679196332E+02,  8.080610046038238E+04,  1.471111431373129E+05,  2.286005166366411E+05,
2460996.222222222, A.D. 2025-Nov-16 17:20:00.0000,  8.205448486337032E-01,  1.450104656629434E+04,  6.727512588508938E+01,  1.340116334445191E+02,  2.895582952804155E+02,  2.460995670633699E+06,  1.574803569051063E-03,  7.505080485813765E+01,  1.582010601927676E+02,  8.080596436429617E+04,  1.471108821622980E+05,  2.285999391129948E+05,
2460996.225694444, A.D. 2025-Nov-16 17:25:00.0000,  8.205446850810431E-01,  1.450103543695715E+04,  6.727511955417366E+01,  1.340114522201630E+02,  2.895582981834100E+02,  2.460995670633144E+06,  1.574807534890754E-03,  7.552351163540261E+01,  1.583441331511196E+02,  8.080582870173504E+04,  1.471106219665129E+05,  2.285993634294959E+05,
2460996.229166667, A.D. 2025-Nov-16 17:30:00.0000,  8.205445214018358E-01,  1.450102439671928E+04,  6.727511362463109E+01,  1.340112705278144E+02,  2.895583011902161E+02,  2.460995670632581E+06,  1.574811487891345E-03,  7.599622127962201E+01,  1.584863012352089E+02,  8.080569347893761E+04,  1.471103625611559E+05,  2.285987896126133E+05,
2460996.232638889, A.D. 2025-Nov-16 17:35:00.0000,  8.205443575942348E-01,  1.450101344682425E+04,  6.727510809613777E+01,  1.340110883751568E+02,  2.895583042996938E+02,  2.460995670632010E+06,  1.574815427874452E-03,  7.646893377733704E+01,  1.586275785836049E+02,  8.080555870200043E+04,  1.471101039571766E+05,  2.285982176882129E+05,
2460996.236111111, A.D. 2025-Nov-16 17:40:00.0000,  8.205441936565577E-01,  1.450100258847702E+04,  6.727510296834247E+01,  1.340109057698139E+02,  2.895583075106680E+02,  2.460995670631430E+06,  1.574819354665786E-03,  7.694164911551971E+01,  1.587679790415356E+02,  8.080542437687988E+04,  1.471098461652827E+05,  2.285976476815658E+05,
2460996.239583333, A.D. 2025-Nov-16 17:45:00.0000,  8.205440295872328E-01,  1.450099182285022E+04,  6.727509824086724E+01,  1.340107227193466E+02,  2.895583108219352E+02,  2.460995670630842E+06,  1.574823268094876E-03,  7.741436728060214E+01,  1.589075161686211E+02,  8.080529050940162E+04,  1.471095891959530E+05,  2.285970796173883E+05,
2460996.243055556, A.D. 2025-Nov-16 17:50:00.0000,  8.205438653848267E-01,  1.450098115108005E+04,  6.727509391330820E+01,  1.340105392312557E+02,  2.895583142322572E+02,  2.460995670630246E+06,  1.574827167995366E-03,  7.788708825945722E+01,  1.590462032469288E+02,  8.080515710525055E+04,  1.471093330594210E+05,  2.285965135197993E+05,
2460996.246527778, A.D. 2025-Nov-16 17:55:00.0000,  8.205437010474745E-01,  1.450097057430870E+04,  6.727508998523598E+01,  1.340103553129828E+02,  2.895583177403734E+02,  2.460995670629642E+06,  1.574831054205600E-03,  7.835981203858351E+01,  1.591840532881941E+02,  8.080502416995067E+04,  1.471090777655926E+05,  2.285959494122349E+05,
2460996.250000000, A.D. 2025-Nov-16 18:00:00.0000,  8.205435365733056E-01,  1.450096009365820E+04,  6.727508645619638E+01,  1.340101709719071E+02,  2.895583213450089E+02,  2.460995670629029E+06,  1.574834926567280E-03,  7.883253860464394E+01,  1.593210790412703E+02,  8.080489170891108E+04,  1.471088233241639E+05,  2.285953873176435E+05,
2460996.253472222, A.D. 2025-Nov-16 18:05:00.0000,  8.205433719609921E-01,  1.450094971018695E+04,  6.727508332571084E+01,  1.340099862153473E+02,  2.895583250448502E+02,  2.460995670628407E+06,  1.574838784925320E-03,  7.930526794447181E+01,  1.594572929991944E+02,  8.080475972743086E+04,  1.471085697446748E+05,  2.285948272585067E+05,
2460996.256944444, A.D. 2025-Nov-16 18:10:00.0000,  8.205432072092878E-01,  1.450093942492289E+04,  6.727508059327717E+01,  1.340098010505623E+02,  2.895583288385524E+02,  2.460995670627777E+06,  1.574842629128536E-03,  7.977800004425637E+01,  1.595927074057084E+02,  8.080462823067562E+04,  1.471083170364283E+05,  2.285942692567394E+05,
2460996.260416667, A.D. 2025-Nov-16 18:15:00.0000,  8.205430423170568E-01,  1.450092923886282E+04,  6.727507825837007E+01,  1.340096154847510E+02,  2.895583327247450E+02,  2.460995670627138E+06,  1.574846459029349E-03,  8.025073489076350E+01,  1.597273342621905E+02,  8.080449722368761E+04,  1.471080652085124E+05,  2.285937133337333E+05,
2460996.263888889, A.D. 2025-Nov-16 18:20:00.0000,  8.205428772833528E-01,  1.450091915296772E+04,  6.727507632044161E+01,  1.340094295250523E+02,  2.895583367020311E+02,  2.460995670626491E+06,  1.574850274483517E-03,  8.072347247020416E+01,  1.598611853336990E+02,  8.080436671139482E+04,  1.471078142698219E+05,  2.285931595103951E+05,
2460996.267361111, A.D. 2025-Nov-16 18:25:00.0000,  8.205427121074215E-01,  1.450090916816290E+04,  6.727507477892182E+01,  1.340092431785437E+02,  2.895583407689911E+02,  2.460995670625835E+06,  1.574854075350102E-03,  8.119621276922557E+01,  1.599942721554174E+02,  8.080423669861215E+04,  1.471075642290614E+05,  2.285926078071514E+05,
2460996.270833333, A.D. 2025-Nov-16 18:30:00.0000,  8.205425467886407E-01,  1.450089928534289E+04,  6.727507363321931E+01,  1.340090564522440E+02,  2.895583449241825E+02,  2.460995670625171E+06,  1.574857861491416E-03,  8.166895577399173E+01,  1.601266060383551E+02,  8.080410719004339E+04,  1.471073150947439E+05,  2.285920582439574E+05,
2460996.274305556, A.D. 2025-Nov-16 18:35:00.0000,  8.205423813265063E-01,  1.450088950537564E+04,  6.727507288272162E+01,  1.340088693531137E+02,  2.895583491661514E+02,  2.460995670624497E+06,  1.574861632772554E-03,  8.214170147082403E+01,  1.602581980753061E+02,  8.080397819029697E+04,  1.471070668752183E+05,  2.285915108403637E+05,
2460996.277777778, A.D. 2025-Nov-16 18:40:00.0000,  8.205422157206501E-01,  1.450087982909897E+04,  6.727507252679588E+01,  1.340086818880530E+02,  2.895583534934246E+02,  2.460995670623815E+06,  1.574865389061726E-03,  8.261444984629304E+01,  1.603890591464721E+02,  8.080384970387473E+04,  1.471068195786505E+05,  2.285909656154682E+05,
2460996.281250000, A.D. 2025-Nov-16 18:45:00.0000,  8.205420499699881E-01,  1.450087025740346E+04,  6.727507256478935E+01,  1.340084940639029E+02,  2.895583579045897E+02,  2.460995670623124E+06,  1.574869130227975E-03,  8.308720088623951E+01,  1.605191999245536E+02,  8.080372173525003E+04,  1.471065732130966E+05,  2.285904225882484E+05,
2460996.284722222, A.D. 2025-Nov-16 18:50:00.0000,  8.205418840736142E-01,  1.450086079114196E+04,  6.727507299602976E+01,  1.340083058874460E+02,  2.895583623981984E+02,  2.460995670622423E+06,  1.574872856144157E-03,  8.355995457713109E+01,  1.606486308804469E+02,  8.080359428876574E+04,  1.471063277863895E+05,  2.285898817771275E+05,
2460996.288194444, A.D. 2025-Nov-16 18:55:00.0000,  8.205417180314111E-01,  1.450085143107450E+04,  6.727507381982593E+01,  1.340081173654065E+02,  2.895583669727212E+02,  2.460995670621715E+06,  1.574876566687847E-03,  8.403271090495625E+01,  1.607773622880766E+02,  8.080346736860325E+04,  1.471060833061320E+05,  2.285893431998439E+05,
2460996.291666667, A.D. 2025-Nov-16 19:00:00.0000,  8.205415518432566E-01,  1.450084217794714E+04,  6.727507503546825E+01,  1.340079285044509E+02,  2.895583716266301E+02,  2.460995670620996E+06,  1.574880261738950E-03,  8.450546985613698E+01,  1.609054042295251E+02,  8.080334097886420E+04,  1.471058397797813E+05,  2.285888068737973E+05,
2460996.295138889, A.D. 2025-Nov-16 19:05:00.0000,  8.205413855090758E-01,  1.450083303248674E+04,  6.727507664222910E+01,  1.340077393111870E+02,  2.895583763583898E+02,  2.460995670620269E+06,  1.574883941179915E-03,  8.497823141657888E+01,  1.610327665995665E+02,  8.080321512356319E+04,  1.471055972146397E+05,  2.285882728160180E+05,
2460996.298611111, A.D. 2025-Nov-16 19:10:00.0000,  8.205412190290350E-01,  1.450082399538281E+04,  6.727507863936336E+01,  1.340075497921653E+02,  2.895583811664446E+02,  2.460995670619533E+06,  1.574887604896067E-03,  8.545099557263471E+01,  1.611594591105851E+02,  8.080308980661645E+04,  1.471053556178501E+05,  2.285877410431190E+05,
2460996.302083333, A.D. 2025-Nov-16 19:15:00.0000,  8.205410524034797E-01,  1.450081506729309E+04,  6.727508102610882E+01,  1.340073599538803E+02,  2.895583860492197E+02,  2.460995670618787E+06,  1.574891252775552E-03,  8.592376231019097E+01,  1.612854912968275E+02,  8.080296503184363E+04,  1.471051149963942E+05,  2.285872115713033E+05,
2460996.305555556, A.D. 2025-Nov-16 19:20:00.0000,  8.205408856329459E-01,  1.450080624884345E+04,  6.727508380168669E+01,  1.340071698027670E+02,  2.895583910051258E+02,  2.460995670618033E+06,  1.574894884709210E-03,  8.639653161532641E+01,  1.614108725189501E+02,  8.080284080297220E+04,  1.471048753571010E+05,  2.285866844163829E+05,
2460996.309027778, A.D. 2025-Nov-16 19:25:00.0000,  8.205407187181426E-01,  1.450079754062963E+04,  6.727508696530201E+01,  1.340069793452055E+02,  2.895583960325587E+02,  2.460995670617269E+06,  1.574898500590508E-03,  8.686930347437959E+01,  1.615356119682728E+02,  8.080271712363983E+04,  1.471046367066500E+05,  2.285861595937884E+05,
2460996.312500000, A.D. 2025-Nov-16 19:30:00.0000,  8.205405516598826E-01,  1.450078894322301E+04,  6.727509051614406E+01,  1.340067885875200E+02,  2.895584011299021E+02,  2.460995670616496E+06,  1.574902100315510E-03,  8.734207787304568E+01,  1.616597186706506E+02,  8.080259399739525E+04,  1.471043990515675E+05,  2.285856371185733E+05,
2460996.315972222, A.D. 2025-Nov-16 19:35:00.0000,  8.205403844591657E-01,  1.450078045716546E+04,  6.727509445338688E+01,  1.340065975359771E+02,  2.895584062955314E+02,  2.460995670615713E+06,  1.574905683782632E-03,  8.781485479758886E+01,  1.617832014907913E+02,  8.080247142770665E+04,  1.471041623982478E+05,  2.285851170054492E+05,
2460996.319444444, A.D. 2025-Nov-16 19:40:00.0000,  8.205402171161692E-01,  1.450077208305339E+04,  6.727509877618962E+01,  1.340064061967891E+02,  2.895584115278547E+02,  2.460995670614921E+06,  1.574909250892237E-03,  8.828763423382387E+01,  1.619060691357971E+02,  8.080234941797581E+04,  1.471039267528982E+05,  2.285845992688457E+05,
2460996.322916667, A.D. 2025-Nov-16 19:45:00.0000,  8.205400496319626E-01,  1.450076382139449E+04,  6.727510348369682E+01,  1.340062145761125E+02,  2.895584168252380E+02,  2.460995670614120E+06,  1.574912801547367E-03,  8.876041616796168E+01,  1.620283301592649E+02,  8.080222797151264E+04,  1.471036921216308E+05,  2.285840839228028E+05,
2460996.326388889, A.D. 2025-Nov-16 19:50:00.0000,  8.205398820077835E-01,  1.450075567266973E+04,  6.727510857503908E+01,  1.340060226800490E+02,  2.895584221860402E+02,  2.460995670613309E+06,  1.574916335653248E-03,  8.923320058573179E+01,  1.621499929646629E+02,  8.080210709155249E+04,  1.471034585104352E+05,  2.285835709810441E+05,
2460996.329861111, A.D. 2025-Nov-16 19:55:00.0000,  8.205397142448261E-01,  1.450074763735004E+04,  6.727511404933330E+01,  1.340058305146451E+02,  2.895584276086212E+02,  2.460995670612488E+06,  1.574919853117278E-03,  8.970598747307768E+01,  1.622710658090483E+02,  8.080198678125629E+04,  1.471032259251626E+05,  2.285830604569769E+05,
2460996.333333333, A.D. 2025-Nov-16 20:00:00.0000,  8.205395463444917E-01,  1.450073971587607E+04,  6.727511990568304E+01,  1.340056380858935E+02,  2.895584330913309E+02,  2.460995670611659E+06,  1.574923353849081E-03,  9.017877681620070E+01,  1.623915568065405E+02,  8.080186704370886E+04,  1.471029943715417E+05,  2.285825523636863E+05,
2460996.336805556, A.D. 2025-Nov-16 20:05:00.0000,  8.205393783083429E-01,  1.450073190866198E+04,  6.727512614317894E+01,  1.340054453997337E+02,  2.895584386325112E+02,  2.460995670610819E+06,  1.574926837760463E-03,  9.065156860065065E+01,  1.625114739314378E+02,  8.080174788192037E+04,  1.471027638551788E+05,  2.285820467139400E+05,
2460996.340277778, A.D. 2025-Nov-16 20:10:00.0000,  8.205392101381221E-01,  1.450072421609482E+04,  6.727513276089911E+01,  1.340052524620511E+02,  2.895584442304994E+02,  2.460995670609970E+06,  1.574930304765285E-03,  9.112436281255449E+01,  1.626308250217861E+02,  8.080162929883073E+04,  1.471025343815666E+05,  2.285815435202077E+05,
2460996.343750000, A.D. 2025-Nov-16 20:15:00.0000,  8.205390418357301E-01,  1.450071663853585E+04,  6.727513975790953E+01,  1.340050592786768E+02,  2.895584498836258E+02,  2.460995670609111E+06,  1.574933754779523E-03,  9.159715943751581E+01,  1.627496177822622E+02,  8.080151129730738E+04,  1.471023059560789E+05,  2.285810427946519E+05,
2460996.347222222, A.D. 2025-Nov-16 20:20:00.0000,  8.205388734032405E-01,  1.450070917631908E+04,  6.727514713326433E+01,  1.340048658553904E+02,  2.895584555902129E+02,  2.460995670608242E+06,  1.574937187721324E-03,  9.206995846161391E+01,  1.628678597875027E+02,  8.080139388014365E+04,  1.471020785839682E+05,  2.285805445491201E+05,
2460996.350694444, A.D. 2025-Nov-16 20:25:00.0000,  8.205387048428355E-01,  1.450070182975811E+04,  6.727515488600609E+01,  1.340046721979193E+02,  2.895584613485813E+02,  2.460995670607363E+06,  1.574940603510719E-03,  9.254275987042666E+01,  1.629855584848431E+02,  8.080127705006827E+04,  1.471018522703784E+05,  2.285800487951860E+05,
2460996.354166667, A.D. 2025-Nov-16 20:30:00.0000,  8.205385361568719E-01,  1.450069459913961E+04,  6.727516301516630E+01,  1.340044783119392E+02,  2.895584671570451E+02,  2.460995670606475E+06,  1.574944002069843E-03,  9.301556365000125E+01,  1.631027211974726E+02,  8.080116080973814E+04,  1.471016270203367E+05,  2.285795555441185E+05,
2460996.357638889, A.D. 2025-Nov-16 20:35:00.0000,  8.205383673473270E-01,  1.450068748476587E+04,  6.727517151976568E+01,  1.340042842030731E+02,  2.895584730139187E+02,  2.460995670605577E+06,  1.574947383323259E-03,  9.348836978603839E+01,  1.632193551270231E+02,  8.080104516172702E+04,  1.471014028386882E+05,  2.285790648068334E+05,
2460996.361111111, A.D. 2025-Nov-16 20:40:00.0000,  8.205381984164863E-01,  1.450068048690695E+04,  6.727518039881453E+01,  1.340040898768920E+02,  2.895584789175239E+02,  2.460995670604669E+06,  1.574950747196758E-03,  9.396117826436459E+01,  1.633354673564788E+02,  8.080093010856668E+04,  1.471011797302264E+05,  2.285785765940688E+05,
2460996.364583333, A.D. 2025-Nov-16 20:45:00.0000,  8.205380293669778E-01,  1.450067360579453E+04,  6.727518965131293E+01,  1.340038953389179E+02,  2.895584848661760E+02,  2.460995670603751E+06,  1.574954093617844E-03,  9.443398907103868E+01,  1.634510648528787E+02,  8.080081565273032E+04,  1.471009576996661E+05,  2.285780909163137E+05,
2460996.368055556, A.D. 2025-Nov-16 20:50:00.0000,  8.205378602014840E-01,  1.450066684164362E+04,  6.727519927625112E+01,  1.340037005946216E+02,  2.895584908581867E+02,  2.460995670602823E+06,  1.574957422516034E-03,  9.490680219150575E+01,  1.635661544696931E+02,  8.080070179662225E+04,  1.471007367516009E+05,  2.285776077837653E+05,
2460996.371527778, A.D. 2025-Nov-16 20:55:00.0000,  8.205376909228199E-01,  1.450066019464721E+04,  6.727520927260994E+01,  1.340035056494231E+02,  2.895584968918660E+02,  2.460995670601885E+06,  1.574960733822690E-03,  9.537961761181222E+01,  1.636807429496580E+02,  8.080058854258375E+04,  1.471005168905203E+05,  2.285771272063530E+05,
2460996.375000000, A.D. 2025-Nov-16 21:00:00.0000,  8.205375215339670E-01,  1.450065366497490E+04,  6.727521963936081E+01,  1.340033105086941E+02,  2.895585029655231E+02,  2.460995670600936E+06,  1.574964027470794E-03,  9.585243531747257E+01,  1.637948369269645E+02,  8.080047589290059E+04,  1.471002981208263E+05,  2.285766491937708E+05,
2460996.378472222, A.D. 2025-Nov-16 21:05:00.0000,  8.205373520380772E-01,  1.450064725277096E+04,  6.727523037546649E+01,  1.340031151777554E+02,  2.895585090774639E+02,  2.460995670599977E+06,  1.574967303395202E-03,  9.632525529448324E+01,  1.639084429299037E+02,  8.080036384979452E+04,  1.471000804468181E+05,  2.285761737554409E+05,
2460996.381944444, A.D. 2025-Nov-16 21:10:00.0000,  8.205371824384531E-01,  1.450064095815717E+04,  6.727524147988099E+01,  1.340029196618792E+02,  2.895585152259929E+02,  2.460995670599009E+06,  1.574970561532456E-03,  9.679807752838325E+01,  1.640215673829730E+02,  8.080025241542963E+04,  1.470998638727021E+05,  2.285757009005411E+05,
2460996.385416667, A.D. 2025-Nov-16 21:15:00.0000,  8.205370127385753E-01,  1.450063478123123E+04,  6.727525295154985E+01,  1.340027239662911E+02,  2.895585214094150E+02,  2.460995670598030E+06,  1.574973801820691E-03,  9.727090200491145E+01,  1.641342166093082E+02,  8.080014159191551E+04,  1.470996484025998E+05,  2.285752306380177E+05,
2460996.388888889, A.D. 2025-Nov-16 21:20:00.0000,  8.205368429420510E-01,  1.450062872206992E+04,  6.727526478941078E+01,  1.340025280961658E+02,  2.895585276260339E+02,  2.460995670597041E+06,  1.574977024199771E-03,  9.774372871009422E+01,  1.642463968329150E+02,  8.080003138130260E+04,  1.470994340405353E+05,  2.285747629765660E+05,
2460996.392361111, A.D. 2025-Nov-16 21:25:00.0000,  8.205366730526025E-01,  1.450062278073136E+04,  6.727527699239356E+01,  1.340023320566319E+02,  2.895585338741562E+02,  2.460995670596042E+06,  1.574980228611085E-03,  9.821655762931697E+01,  1.643581141806023E+02,  8.079992178558926E+04,  1.470992207904472E+05,  2.285742979246605E+05,
2460996.395833333, A.D. 2025-Nov-16 21:30:00.0000,  8.205365030741175E-01,  1.450061695725034E+04,  6.727528955942054E+01,  1.340021358527695E+02,  2.895585401520881E+02,  2.460995670595033E+06,  1.574983414997649E-03,  9.868938874856633E+01,  1.644693746843791E+02,  8.079981280671811E+04,  1.470990086561859E+05,  2.285738354905391E+05,
2460996.399305556, A.D. 2025-Nov-16 21:35:00.0000,  8.205363330100363E-01,  1.450061125168867E+04,  6.727530248940673E+01,  1.340019394896127E+02,  2.895585464581510E+02,  2.460995670594012E+06,  1.574986583303972E-03,  9.916222205339731E+01,  1.645801842832214E+02,  8.079970444658081E+04,  1.470987976414729E+05,  2.285733756822233E+05,
2460996.402777778, A.D. 2025-Nov-16 21:40:00.0000,  8.205361628642543E-01,  1.450060566406266E+04,  6.727531578126016E+01,  1.340017429721486E+02,  2.895585527906633E+02,  2.460995670592982E+06,  1.574989733475978E-03,  9.963505752979154E+01,  1.646905488253169E+02,  8.079959670702057E+04,  1.470985877499785E+05,  2.285729185075293E+05,
2460996.406250000, A.D. 2025-Nov-16 21:45:00.0000,  8.205359926409750E-01,  1.450060019435478E+04,  6.727532943388213E+01,  1.340015463053185E+02,  2.895585591479408E+02,  2.460995670591941E+06,  1.574992865461059E-03,  1.001078951632204E+02,  1.648004740697793E+02,  8.079948958983044E+04,  1.470983789853061E+05,  2.285724639740603E+05,
2460996.409722222, A.D. 2025-Nov-16 21:50:00.0000,  8.205358223444226E-01,  1.450059484253651E+04,  6.727534344616751E+01,  1.340013494940166E+02,  2.895585655283045E+02,  2.460995670590890E+06,  1.574995979208120E-03,  1.005807349396512E+02,  1.649099656887579E+02,  8.079938309675176E+04,  1.470981713509670E+05,  2.285720120892002E+05,
2460996.413194444, A.D. 2025-Nov-16 21:55:00.0000,  8.205356519789384E-01,  1.450058960856135E+04,  6.727535781700470E+01,  1.340011525430935E+02,  2.895585719300777E+02,  2.460995670589828E+06,  1.574999074667452E-03,  1.010535768446010E+02,  1.650190292690679E+02,  8.079927722947838E+04,  1.470979648503954E+05,  2.285715628601312E+05,
2460996.416666667, A.D. 2025-Nov-16 22:00:00.0000,  8.205354815490236E-01,  1.450058449236122E+04,  6.727537254527624E+01,  1.340009554573539E+02,  2.895585783515868E+02,  2.460995670588756E+06,  1.575002151790763E-03,  1.015264208638005E+02,  1.651276703141435E+02,  8.079917198965585E+04,  1.470977594869505E+05,  2.285711162938307E+05,
2460996.420138889, A.D. 2025-Nov-16 22:05:00.0000,  8.205353110593150E-01,  1.450057949384925E+04,  6.727538762985888E+01,  1.340007582415565E+02,  2.895585847911643E+02,  2.460995670587672E+06,  1.575005210531031E-03,  1.019992669832511E+02,  1.652358942458014E+02,  8.079906737888616E+04,  1.470975552639231E+05,  2.285706723970912E+05,
2460996.423611111, A.D. 2025-Nov-16 22:10:00.0000,  8.205351405146003E-01,  1.450057461291767E+04,  6.727540306962366E+01,  1.340005609004181E+02,  2.895585912471429E+02,  2.460995670586579E+06,  1.575008250842665E-03,  1.024721151883276E+02,  1.653437064057447E+02,  8.079896339872247E+04,  1.470973521845273E+05,  2.285702311764981E+05,
2460996.427083333, A.D. 2025-Nov-16 22:15:00.0000,  8.205349699198157E-01,  1.450056984943900E+04,  6.727541886343639E+01,  1.340003634386106E+02,  2.895585977178621E+02,  2.460995670585474E+06,  1.575011272681327E-03,  1.029449654649996E+02,  1.654511120575079E+02,  8.079886005067508E+04,  1.470971502519112E+05,  2.285697926384550E+05,
2460996.430555556, A.D. 2025-Nov-16 22:20:00.0000,  8.205347992800006E-01,  1.450056520326917E+04,  6.727543501015762E+01,  1.340001658607625E+02,  2.895586042016639E+02,  2.460995670584359E+06,  1.575014276004016E-03,  1.034178177987377E+02,  1.655581163878312E+02,  8.079875733620851E+04,  1.470969494691479E+05,  2.285693567891711E+05,
2460996.434027778, A.D. 2025-Nov-16 22:25:00.0000,  8.205346286003289E-01,  1.450056067424637E+04,  6.727545150864323E+01,  1.339999681714576E+02,  2.895586106969004E+02,  2.460995670583233E+06,  1.575017260768865E-03,  1.038906721754766E+02,  1.656647245084642E+02,  8.079865525674864E+04,  1.470967498392509E+05,  2.285689236346917E+05,
2460996.437500000, A.D. 2025-Nov-16 22:30:00.0000,  8.205344578860533E-01,  1.450055626219435E+04,  6.727546835774407E+01,  1.339997703752393E+02,  2.895586172019259E+02,  2.460995670582097E+06,  1.575020226935316E-03,  1.043635285807193E+02,  1.657709414575073E+02,  8.079855381367651E+04,  1.470965513651587E+05,  2.285684931808718E+05,
2460996.440972222, A.D. 2025-Nov-16 22:35:00.0000,  8.205342871425242E-01,  1.450055196692194E+04,  6.727548555630661E+01,  1.339995724766081E+02,  2.895586237151039E+02,  2.460995670580949E+06,  1.575023174463955E-03,  1.048363870001830E+02,  1.658767722010673E+02,  8.079845300833408E+04,  1.470963540497462E+05,  2.285680654334008E+05,
2460996.444444444, A.D. 2025-Nov-16 22:40:00.0000,  8.205341163744942E-01,  1.450054778828286E+04,  6.727550310317301E+01,  1.339993744800214E+02,  2.895586302348304E+02,  2.460995670579791E+06,  1.575026103315928E-03,  1.053092474199120E+02,  1.659822216347179E+02,  8.079835284204422E+04,  1.470961578958056E+05,  2.285676403978868E+05,
2460996.447916667, A.D. 2025-Nov-16 22:45:00.0000,  8.205339455875995E-01,  1.450054372604754E+04,  6.727552099718129E+01,  1.339991763898962E+02,  2.895586367594754E+02,  2.460995670578621E+06,  1.575029013454324E-03,  1.057821098252872E+02,  1.660872945847917E+02,  8.079825331606327E+04,  1.470959629060790E+05,  2.285672180796560E+05,
2460996.451388889, A.D. 2025-Nov-16 22:50:00.0000,  8.205337747875685E-01,  1.450053977997187E+04,  6.727553923716550E+01,  1.339989782106078E+02,  2.895586432874165E+02,  2.460995670577441E+06,  1.575031904843377E-03,  1.062549742022983E+02,  1.661919958100245E+02,  8.079815443160856E+04,  1.470957690832452E+05,  2.285667984838687E+05,
2460996.454861111, A.D. 2025-Nov-16 22:55:00.0000,  8.205336039800646E-01,  1.450053594981181E+04,  6.727555782195593E+01,  1.339987799464907E+02,  2.895586498170463E+02,  2.460995670576250E+06,  1.575034777448185E-03,  1.067278405364313E+02,  1.662963300026692E+02,  8.079805618986778E+04,  1.470955764299238E+05,  2.285663816155597E+05,
2460996.458333333, A.D. 2025-Nov-16 23:00:00.0000,  8.205334331709209E-01,  1.450053223530189E+04,  6.727557675037941E+01,  1.339985816018382E+02,  2.895586563467612E+02,  2.460995670575047E+06,  1.575037631235084E-03,  1.072007088136656E+02,  1.664003017900635E+02,  8.079795859198640E+04,  1.470953849486709E+05,  2.285659674795844E+05,
2460996.461805556, A.D. 2025-Nov-16 23:05:00.0000,  8.205332623660953E-01,  1.450052863616021E+04,  6.727559602125912E+01,  1.339983831809055E+02,  2.895586628749635E+02,  2.460995670573834E+06,  1.575040466171460E-03,  1.076735790194976E+02,  1.665039157357176E+02,  8.079786163907395E+04,  1.470951946419877E+05,  2.285655560806461E+05,
2460996.465277778, A.D. 2025-Nov-16 23:10:00.0000,  8.205330915716775E-01,  1.450052515208748E+04,  6.727561563341533E+01,  1.339981846879055E+02,  2.895586694000640E+02,  2.460995670572610E+06,  1.575043282225795E-03,  1.081464511399036E+02,  1.666071763407995E+02,  8.079776533220251E+04,  1.470950055123176E+05,  2.285651474232891E+05,
2460996.468750000, A.D. 2025-Nov-16 23:15:00.0000,  8.205329207938862E-01,  1.450052178276766E+04,  6.727563558566503E+01,  1.339979861270133E+02,  2.895586759204793E+02,  2.460995670571374E+06,  1.575046079367599E-03,  1.086193251604130E+02,  1.667100880451755E+02,  8.079766967240904E+04,  1.470948175620504E+05,  2.285647415119083E+05,
2460996.472222222, A.D. 2025-Nov-16 23:20:00.0000,  8.205327500390638E-01,  1.450051852786791E+04,  6.727565587682233E+01,  1.339977875023652E+02,  2.895586824346324E+02,  2.460995670570127E+06,  1.575048857567494E-03,  1.090922010667846E+02,  1.668126552287730E+02,  8.079757466069251E+04,  1.470946307935171E+05,  2.285643383507379E+05,
2460996.475694444, A.D. 2025-Nov-16 23:25:00.0000,  8.205325793136830E-01,  1.450051538703890E+04,  6.727567650569854E+01,  1.339975888180591E+02,  2.895586889409542E+02,  2.460995670568869E+06,  1.575051616797080E-03,  1.095650788450578E+02,  1.669148822127775E+02,  8.079748029801843E+04,  1.470944452089980E+05,  2.285639379438701E+05,
2460996.479166667, A.D. 2025-Nov-16 23:30:00.0000,  8.205324086243018E-01,  1.450051235991842E+04,  6.727569747110277E+01,  1.339973900781515E+02,  2.895586954378856E+02,  2.460995670567600E+06,  1.575054357028921E-03,  1.100379584806466E+02,  1.670167732605950E+02,  8.079738658531941E+04,  1.470942608107204E+05,  2.285635402952571E+05,
2460996.482638889, A.D. 2025-Nov-16 23:35:00.0000,  8.205322379775846E-01,  1.450050944612957E+04,  6.727571877184127E+01,  1.339971912866648E+02,  2.895587019238740E+02,  2.460995670566320E+06,  1.575057078236594E-03,  1.105108399595811E+02,  1.671183325792528E+02,  8.079729352349340E+04,  1.470940776008572E+05,  2.285631454087046E+05,
2460996.486111111, A.D. 2025-Nov-16 23:40:00.0000,  8.205320673803083E-01,  1.450050664528060E+04,  6.727574040671821E+01,  1.339969924475823E+02,  2.895587083973759E+02,  2.460995670565028E+06,  1.575059780394596E-03,  1.109837232673836E+02,  1.672195643202652E+02,  8.079720111340695E+04,  1.470938955815333E+05,  2.285627532878847E+05,
